[2026-06-09 18:27:50] GET /api/metrics/charts - Total: 6.68ms, DB Conn: 1.16ms, DB Query: 4.42ms
[2026-06-09 18:27:52] GET /api/metrics/summary - Total: 3.61ms, DB Conn: 1.23ms, DB Query: 1.11ms
[2026-06-09 18:27:52] GET /api/metrics/table - Total: 3.70ms, DB Conn: 1.03ms, DB Query: 1.10ms
[2026-06-09 18:27:52] GET /api/metrics/charts - Total: 7.49ms, DB Conn: 1.21ms, DB Query: 4.50ms
[2026-06-09 18:27:54] GET /api/metrics/summary - Total: 3.24ms, DB Conn: 0.90ms, DB Query: 1.00ms
[2026-06-09 18:27:54] GET /api/metrics/table - Total: 3.29ms, DB Conn: 1.03ms, DB Query: 1.21ms
[2026-06-09 18:27:54] GET /api/metrics/charts - Total: 6.59ms, DB Conn: 1.13ms, DB Query: 4.62ms
[2026-06-09 18:27:56] GET /api/metrics/summary - Total: 3.77ms, DB Conn: 0.94ms, DB Query: 1.16ms
[2026-06-09 18:27:56] GET /api/metrics/table - Total: 3.72ms, DB Conn: 0.68ms, DB Query: 1.06ms
[2026-06-09 18:27:56] GET /api/metrics/charts - Total: 7.18ms, DB Conn: 0.69ms, DB Query: 4.17ms
[2026-06-09 18:27:58] GET /api/metrics/summary - Total: 2.95ms, DB Conn: 1.10ms, DB Query: 1.10ms
[2026-06-09 18:27:58] GET /api/metrics/table - Total: 3.72ms, DB Conn: 0.92ms, DB Query: 1.08ms
[2026-06-09 18:27:58] GET /api/metrics/charts - Total: 6.67ms, DB Conn: 1.05ms, DB Query: 4.22ms
[2026-06-09 18:28:01] GET /api/metrics/summary - Total: 3.20ms, DB Conn: 1.02ms, DB Query: 0.91ms
[2026-06-09 18:28:01] GET /api/metrics/table - Total: 4.59ms, DB Conn: 0.76ms, DB Query: 1.20ms
[2026-06-09 18:28:01] GET /api/metrics/charts - Total: 6.09ms, DB Conn: 1.04ms, DB Query: 3.73ms
[2026-06-09 18:28:03] GET /api/metrics/table - Total: 2.55ms, DB Conn: 0.95ms, DB Query: 0.48ms
[2026-06-09 18:28:03] GET /api/metrics/summary - Total: 2.50ms, DB Conn: 0.70ms, DB Query: 0.44ms
[2026-06-09 18:28:03] GET /api/metrics/charts - Total: 4.85ms, DB Conn: 0.76ms, DB Query: 2.56ms
[2026-06-09 18:28:06] GET /api/metrics/table - Total: 2.81ms, DB Conn: 0.99ms, DB Query: 0.43ms
[2026-06-09 18:28:06] GET /api/metrics/charts - Total: 4.84ms, DB Conn: 0.83ms, DB Query: 2.32ms
[2026-06-09 18:28:06] GET /api/metrics/summary - Total: 2.76ms, DB Conn: 0.69ms, DB Query: 0.41ms
[2026-06-09 18:28:07] GET /api/metrics/table - Total: 3.80ms, DB Conn: 0.94ms, DB Query: 1.29ms
[2026-06-09 18:28:07] GET /api/metrics/summary - Total: 2.83ms, DB Conn: 0.98ms, DB Query: 0.97ms
[2026-06-09 18:28:07] GET /api/metrics/charts - Total: 5.83ms, DB Conn: 0.87ms, DB Query: 3.66ms
[2026-06-09 18:29:09] GET /api/filters - Total: 5.31ms, DB Conn: 0.79ms, DB Query: 1.06ms
[2026-06-09 18:29:09] GET /api/report-metadata - Total: 4.94ms, DB Conn: 1.11ms, DB Query: 0.60ms
[2026-06-09 18:29:09] GET /api/metrics/summary - Total: 2.76ms, DB Conn: 0.76ms, DB Query: 0.91ms
[2026-06-09 18:29:09] GET /api/metrics/table - Total: 10.35ms, DB Conn: 1.21ms, DB Query: 1.90ms
[2026-06-09 18:29:09] GET /api/metrics/charts - Total: 9.62ms, DB Conn: 0.97ms, DB Query: 3.98ms
[2026-06-09 18:29:09] GET /api/report-metadata - Total: 2.63ms, DB Conn: 0.81ms, DB Query: 0.70ms
[2026-06-09 18:29:09] GET /api/filters - Total: 3.36ms, DB Conn: 0.86ms, DB Query: 0.96ms
[2026-06-09 18:29:09] GET /api/metrics/summary - Total: 3.98ms, DB Conn: 0.81ms, DB Query: 1.12ms
[2026-06-09 18:29:09] GET /api/metrics/charts - Total: 5.99ms, DB Conn: 0.75ms, DB Query: 3.68ms
[2026-06-09 18:29:09] GET /api/metrics/table - Total: 5.69ms, DB Conn: 0.88ms, DB Query: 1.45ms
[2026-06-09 18:29:11] GET /api/metrics/table - Total: 5.41ms, DB Conn: 0.72ms, DB Query: 1.70ms
[2026-06-09 18:29:11] GET /api/metrics/summary - Total: 3.77ms, DB Conn: 1.10ms, DB Query: 0.97ms
[2026-06-09 18:29:11] GET /api/metrics/charts - Total: 6.60ms, DB Conn: 0.88ms, DB Query: 4.61ms
[2026-06-09 18:29:21] GET /api/report-metadata - Total: 2.63ms, DB Conn: 0.68ms, DB Query: 0.69ms
[2026-06-09 18:29:21] GET /api/metrics/summary - Total: 3.20ms, DB Conn: 0.96ms, DB Query: 0.87ms
[2026-06-09 18:29:21] GET /api/metrics/table - Total: 6.60ms, DB Conn: 0.99ms, DB Query: 2.37ms
[2026-06-09 18:29:21] GET /api/filters - Total: 6.44ms, DB Conn: 0.93ms, DB Query: 0.87ms
[2026-06-09 18:29:21] GET /api/metrics/summary - Total: 3.89ms, DB Conn: 0.90ms, DB Query: 1.10ms
[2026-06-09 18:29:21] GET /api/metrics/charts - Total: 7.68ms, DB Conn: 1.04ms, DB Query: 4.65ms
[2026-06-09 18:29:21] GET /api/report-metadata - Total: 3.15ms, DB Conn: 1.18ms, DB Query: 0.73ms
[2026-06-09 18:29:21] GET /api/filters - Total: 2.97ms, DB Conn: 0.76ms, DB Query: 0.84ms
[2026-06-09 18:29:21] GET /api/metrics/table - Total: 5.64ms, DB Conn: 0.79ms, DB Query: 1.41ms
[2026-06-09 18:29:21] GET /api/metrics/charts - Total: 5.88ms, DB Conn: 0.73ms, DB Query: 3.31ms
[2026-06-09 18:29:24] GET /api/metrics/table - Total: 5.22ms, DB Conn: 0.84ms, DB Query: 1.44ms
[2026-06-09 18:29:24] GET /api/metrics/charts - Total: 6.73ms, DB Conn: 1.01ms, DB Query: 4.25ms
[2026-06-09 18:29:24] GET /api/metrics/summary - Total: 3.27ms, DB Conn: 0.85ms, DB Query: 0.99ms
[2026-06-09 18:29:27] GET /api/filters - Total: 3.00ms, DB Conn: 0.94ms, DB Query: 1.11ms
[2026-06-09 18:29:27] GET /api/metrics/summary - Total: 2.94ms, DB Conn: 1.03ms, DB Query: 1.19ms
[2026-06-09 18:29:27] GET /api/report-metadata - Total: 2.59ms, DB Conn: 1.13ms, DB Query: 0.78ms
[2026-06-09 18:29:27] GET /api/report-metadata - Total: 2.85ms, DB Conn: 0.75ms, DB Query: 0.67ms
[2026-06-09 18:29:27] GET /api/filters - Total: 3.77ms, DB Conn: 1.27ms, DB Query: 1.11ms
[2026-06-09 18:29:27] GET /api/metrics/summary - Total: 3.07ms, DB Conn: 0.71ms, DB Query: 0.97ms
[2026-06-09 18:29:27] GET /api/metrics/charts - Total: 6.49ms, DB Conn: 0.87ms, DB Query: 4.14ms
[2026-06-09 18:29:27] GET /api/metrics/charts - Total: 6.75ms, DB Conn: 0.82ms, DB Query: 4.41ms
[2026-06-09 18:29:27] GET /api/metrics/table - Total: 7.22ms, DB Conn: 0.79ms, DB Query: 2.00ms
[2026-06-09 18:29:27] GET /api/metrics/table - Total: 9.03ms, DB Conn: 0.98ms, DB Query: 2.35ms
[2026-06-09 18:29:28] GET /api/report-metadata - Total: 3.03ms, DB Conn: 1.09ms, DB Query: 0.88ms
[2026-06-09 18:29:28] GET /api/filters - Total: 2.94ms, DB Conn: 1.20ms, DB Query: 1.07ms
[2026-06-09 18:29:28] GET /api/metrics/summary - Total: 3.80ms, DB Conn: 1.20ms, DB Query: 1.25ms
[2026-06-09 18:29:28] GET /api/report-metadata - Total: 3.04ms, DB Conn: 1.11ms, DB Query: 0.87ms
[2026-06-09 18:29:28] GET /api/filters - Total: 4.26ms, DB Conn: 1.00ms, DB Query: 1.00ms
[2026-06-09 18:29:28] GET /api/metrics/charts - Total: 7.35ms, DB Conn: 0.88ms, DB Query: 4.78ms
[2026-06-09 18:29:28] GET /api/metrics/table - Total: 6.09ms, DB Conn: 0.78ms, DB Query: 1.64ms
[2026-06-09 18:29:29] GET /api/metrics/summary - Total: 2.69ms, DB Conn: 1.09ms, DB Query: 0.93ms
[2026-06-09 18:29:29] GET /api/metrics/charts - Total: 5.96ms, DB Conn: 1.05ms, DB Query: 3.60ms
[2026-06-09 18:29:29] GET /api/metrics/table - Total: 5.42ms, DB Conn: 0.70ms, DB Query: 1.52ms
[2026-06-09 18:29:33] GET /api/metrics/table - Total: 5.91ms, DB Conn: 0.93ms, DB Query: 1.72ms
[2026-06-09 18:29:33] GET /api/metrics/charts - Total: 9.09ms, DB Conn: 0.88ms, DB Query: 4.04ms
[2026-06-09 18:29:33] GET /api/metrics/summary - Total: 3.18ms, DB Conn: 0.82ms, DB Query: 0.93ms
[2026-06-09 18:29:56] GET /api/filters - Total: 3.45ms, DB Conn: 1.19ms, DB Query: 1.20ms
[2026-06-09 18:29:56] GET /api/report-metadata - Total: 2.45ms, DB Conn: 0.97ms, DB Query: 0.77ms
[2026-06-09 18:29:56] GET /api/metrics/summary - Total: 3.04ms, DB Conn: 1.25ms, DB Query: 1.18ms
[2026-06-09 18:29:56] GET /api/metrics/table - Total: 6.82ms, DB Conn: 1.29ms, DB Query: 1.90ms
[2026-06-09 18:29:56] GET /api/metrics/charts - Total: 6.88ms, DB Conn: 0.77ms, DB Query: 3.60ms
[2026-06-09 18:29:56] GET /api/metrics/summary - Total: 2.82ms, DB Conn: 0.87ms, DB Query: 0.95ms
[2026-06-09 18:29:56] GET /api/report-metadata - Total: 2.70ms, DB Conn: 0.68ms, DB Query: 0.72ms
[2026-06-09 18:29:56] GET /api/filters - Total: 2.27ms, DB Conn: 0.87ms, DB Query: 0.79ms
[2026-06-09 18:29:56] GET /api/metrics/charts - Total: 5.74ms, DB Conn: 0.71ms, DB Query: 3.43ms
[2026-06-09 18:29:56] GET /api/metrics/table - Total: 5.24ms, DB Conn: 0.73ms, DB Query: 1.37ms
[2026-06-09 18:30:10] GET /api/metrics/charts - Total: 8.70ms, DB Conn: 1.00ms, DB Query: 4.92ms
[2026-06-09 18:30:10] GET /api/metrics/summary - Total: 3.01ms, DB Conn: 0.85ms, DB Query: 0.97ms
[2026-06-09 18:30:10] GET /api/metrics/table - Total: 5.09ms, DB Conn: 0.85ms, DB Query: 1.38ms
[2026-06-09 18:30:11] GET /api/metrics/summary - Total: 3.18ms, DB Conn: 0.82ms, DB Query: 1.35ms
[2026-06-09 18:30:11] GET /api/metrics/table - Total: 4.06ms, DB Conn: 0.98ms, DB Query: 1.75ms
[2026-06-09 18:30:11] GET /api/metrics/charts - Total: 6.43ms, DB Conn: 1.09ms, DB Query: 4.17ms
[2026-06-09 18:30:14] GET /api/metrics/table - Total: 4.20ms, DB Conn: 0.92ms, DB Query: 1.40ms
[2026-06-09 18:30:14] GET /api/metrics/charts - Total: 7.10ms, DB Conn: 0.72ms, DB Query: 3.94ms
[2026-06-09 18:30:14] GET /api/metrics/summary - Total: 3.11ms, DB Conn: 0.72ms, DB Query: 0.86ms
[2026-06-09 18:30:17] GET /api/metrics/table - Total: 2.76ms, DB Conn: 0.94ms, DB Query: 1.01ms
[2026-06-09 18:30:17] GET /api/metrics/summary - Total: 3.28ms, DB Conn: 0.82ms, DB Query: 1.00ms
[2026-06-09 18:30:17] GET /api/metrics/charts - Total: 5.99ms, DB Conn: 0.89ms, DB Query: 4.01ms
[2026-06-09 18:30:19] GET /api/metrics/summary - Total: 3.15ms, DB Conn: 0.98ms, DB Query: 1.10ms
[2026-06-09 18:30:19] GET /api/metrics/table - Total: 3.78ms, DB Conn: 0.72ms, DB Query: 1.21ms
[2026-06-09 18:30:19] GET /api/metrics/charts - Total: 6.33ms, DB Conn: 1.00ms, DB Query: 4.00ms
[2026-06-09 18:30:51] GET /api/metrics/summary - Total: 3.44ms, DB Conn: 0.93ms, DB Query: 1.12ms
[2026-06-09 18:30:51] GET /api/filters - Total: 3.19ms, DB Conn: 0.90ms, DB Query: 0.78ms
[2026-06-09 18:30:51] GET /api/metrics/charts - Total: 8.27ms, DB Conn: 1.02ms, DB Query: 3.54ms
[2026-06-09 18:30:51] GET /api/metrics/table - Total: 8.88ms, DB Conn: 0.71ms, DB Query: 1.54ms
[2026-06-09 18:30:51] GET /api/report-metadata - Total: 3.45ms, DB Conn: 1.05ms, DB Query: 0.71ms
[2026-06-09 18:30:51] GET /api/metrics/summary - Total: 3.71ms, DB Conn: 0.78ms, DB Query: 1.07ms
[2026-06-09 18:30:51] GET /api/filters - Total: 3.13ms, DB Conn: 0.63ms, DB Query: 0.81ms
[2026-06-09 18:30:51] GET /api/metrics/charts - Total: 6.69ms, DB Conn: 0.79ms, DB Query: 3.91ms
[2026-06-09 18:30:51] GET /api/metrics/table - Total: 6.08ms, DB Conn: 0.83ms, DB Query: 1.44ms
[2026-06-09 18:30:51] GET /api/report-metadata - Total: 3.03ms, DB Conn: 0.70ms, DB Query: 0.65ms
[2026-06-09 18:30:55] GET /api/metrics/summary - Total: 3.65ms, DB Conn: 0.72ms, DB Query: 1.07ms
[2026-06-09 18:30:55] GET /api/filters - Total: 3.15ms, DB Conn: 0.89ms, DB Query: 0.77ms
[2026-06-09 18:30:55] GET /api/metrics/charts - Total: 7.64ms, DB Conn: 0.98ms, DB Query: 4.47ms
[2026-06-09 18:30:55] GET /api/metrics/table - Total: 8.77ms, DB Conn: 0.91ms, DB Query: 2.29ms
[2026-06-09 18:30:55] GET /api/report-metadata - Total: 2.06ms, DB Conn: 0.89ms, DB Query: 0.79ms
[2026-06-09 18:30:55] GET /api/filters - Total: 2.84ms, DB Conn: 0.71ms, DB Query: 1.01ms
[2026-06-09 18:30:55] GET /api/metrics/summary - Total: 2.94ms, DB Conn: 0.71ms, DB Query: 0.93ms
[2026-06-09 18:30:55] GET /api/metrics/charts - Total: 6.79ms, DB Conn: 0.80ms, DB Query: 3.68ms
[2026-06-09 18:30:55] GET /api/metrics/table - Total: 6.05ms, DB Conn: 0.75ms, DB Query: 1.50ms
[2026-06-09 18:30:55] GET /api/report-metadata - Total: 3.18ms, DB Conn: 0.69ms, DB Query: 0.88ms
[2026-06-09 18:31:01] GET /api/filters - Total: 2.77ms, DB Conn: 0.90ms, DB Query: 0.81ms
[2026-06-09 18:31:01] GET /api/report-metadata - Total: 2.75ms, DB Conn: 1.30ms, DB Query: 0.80ms
[2026-06-09 18:31:01] GET /api/metrics/summary - Total: 3.14ms, DB Conn: 0.83ms, DB Query: 0.90ms
[2026-06-09 18:31:01] GET /api/metrics/table - Total: 7.60ms, DB Conn: 0.92ms, DB Query: 1.94ms
[2026-06-09 18:31:01] GET /api/metrics/charts - Total: 6.76ms, DB Conn: 1.19ms, DB Query: 4.01ms
[2026-06-09 18:31:01] GET /api/report-metadata - Total: 2.66ms, DB Conn: 0.90ms, DB Query: 0.64ms
[2026-06-09 18:31:01] GET /api/filters - Total: 2.68ms, DB Conn: 0.90ms, DB Query: 0.73ms
[2026-06-09 18:31:01] GET /api/metrics/summary - Total: 3.05ms, DB Conn: 0.78ms, DB Query: 1.03ms
[2026-06-09 18:31:01] GET /api/metrics/table - Total: 5.80ms, DB Conn: 0.71ms, DB Query: 1.41ms
[2026-06-09 18:31:01] GET /api/metrics/charts - Total: 6.31ms, DB Conn: 0.70ms, DB Query: 3.68ms
[2026-06-09 18:31:03] GET /api/metrics/summary - Total: 2.99ms, DB Conn: 1.04ms, DB Query: 1.08ms
[2026-06-09 18:31:03] GET /api/metrics/table - Total: 5.00ms, DB Conn: 0.88ms, DB Query: 1.59ms
[2026-06-09 18:31:03] GET /api/metrics/charts - Total: 6.52ms, DB Conn: 1.05ms, DB Query: 4.25ms
[2026-06-09 18:31:05] GET /api/metrics/table - Total: 3.86ms, DB Conn: 0.68ms, DB Query: 1.31ms
[2026-06-09 18:31:05] GET /api/metrics/summary - Total: 3.40ms, DB Conn: 0.97ms, DB Query: 0.91ms
[2026-06-09 18:31:05] GET /api/metrics/charts - Total: 7.08ms, DB Conn: 0.95ms, DB Query: 3.99ms
[2026-06-09 18:31:07] GET /api/metrics/summary - Total: 2.89ms, DB Conn: 0.66ms, DB Query: 1.02ms
[2026-06-09 18:31:07] GET /api/metrics/table - Total: 2.65ms, DB Conn: 0.86ms, DB Query: 0.81ms
[2026-06-09 18:31:07] GET /api/metrics/charts - Total: 5.60ms, DB Conn: 0.83ms, DB Query: 3.42ms
[2026-06-09 18:31:09] GET /api/metrics/summary - Total: 3.20ms, DB Conn: 0.95ms, DB Query: 0.94ms
[2026-06-09 18:31:09] GET /api/metrics/table - Total: 3.51ms, DB Conn: 0.93ms, DB Query: 0.96ms
[2026-06-09 18:31:10] GET /api/metrics/charts - Total: 6.32ms, DB Conn: 0.66ms, DB Query: 3.15ms
[2026-06-09 18:31:12] GET /api/metrics/summary - Total: 2.81ms, DB Conn: 1.00ms, DB Query: 0.78ms
[2026-06-09 18:31:12] GET /api/metrics/table - Total: 3.38ms, DB Conn: 0.90ms, DB Query: 0.83ms
[2026-06-09 18:31:12] GET /api/metrics/charts - Total: 5.67ms, DB Conn: 1.04ms, DB Query: 3.29ms
[2026-06-09 18:31:19] GET /api/metrics/summary - Total: 5.23ms, DB Conn: 0.76ms, DB Query: 0.94ms
[2026-06-09 18:31:19] GET /api/report-metadata - Total: 5.30ms, DB Conn: 0.85ms, DB Query: 0.73ms
[2026-06-09 18:31:19] GET /api/filters - Total: 4.69ms, DB Conn: 0.67ms, DB Query: 0.77ms
[2026-06-09 18:31:19] GET /api/metrics/charts - Total: 7.23ms, DB Conn: 0.77ms, DB Query: 4.26ms
[2026-06-09 18:31:19] GET /api/metrics/table - Total: 7.35ms, DB Conn: 0.83ms, DB Query: 1.56ms
[2026-06-09 18:31:19] GET /api/metrics/summary - Total: 3.87ms, DB Conn: 0.76ms, DB Query: 1.08ms
[2026-06-09 18:31:19] GET /api/report-metadata - Total: 3.74ms, DB Conn: 0.99ms, DB Query: 0.75ms
[2026-06-09 18:31:19] GET /api/filters - Total: 3.89ms, DB Conn: 0.95ms, DB Query: 1.12ms
[2026-06-09 18:31:19] GET /api/metrics/charts - Total: 6.76ms, DB Conn: 0.98ms, DB Query: 3.88ms
[2026-06-09 18:31:19] GET /api/metrics/table - Total: 7.35ms, DB Conn: 0.75ms, DB Query: 1.50ms
[2026-06-09 18:31:29] GET /api/metrics/summary - Total: 3.80ms, DB Conn: 1.15ms, DB Query: 1.09ms
[2026-06-09 18:31:29] GET /api/metrics/charts - Total: 8.25ms, DB Conn: 1.27ms, DB Query: 3.61ms
[2026-06-09 18:31:29] GET /api/metrics/table - Total: 6.45ms, DB Conn: 0.69ms, DB Query: 1.51ms
[2026-06-09 18:33:10] GET /api/report-metadata - Total: 2.64ms, DB Conn: 0.96ms, DB Query: 0.93ms
[2026-06-09 18:33:10] GET /api/filters - Total: 4.38ms, DB Conn: 0.94ms, DB Query: 1.20ms
[2026-06-09 18:33:10] GET /api/metrics/summary - Total: 3.65ms, DB Conn: 0.92ms, DB Query: 1.34ms
[2026-06-09 18:33:10] GET /api/metrics/table - Total: 8.17ms, DB Conn: 0.83ms, DB Query: 2.06ms
[2026-06-09 18:33:10] GET /api/metrics/charts - Total: 10.23ms, DB Conn: 1.21ms, DB Query: 4.49ms
[2026-06-09 18:33:10] GET /api/report-metadata - Total: 3.11ms, DB Conn: 0.92ms, DB Query: 0.80ms
[2026-06-09 18:33:10] GET /api/metrics/summary - Total: 3.28ms, DB Conn: 0.97ms, DB Query: 1.10ms
[2026-06-09 18:33:10] GET /api/metrics/table - Total: 8.05ms, DB Conn: 1.03ms, DB Query: 2.15ms
[2026-06-09 18:33:10] GET /api/filters - Total: 4.23ms, DB Conn: 0.70ms, DB Query: 1.47ms
[2026-06-09 18:33:10] GET /api/metrics/charts - Total: 6.93ms, DB Conn: 0.81ms, DB Query: 3.56ms
[2026-06-09 18:33:13] GET /api/report-metadata - Total: 3.06ms, DB Conn: 1.21ms, DB Query: 0.78ms
[2026-06-09 18:33:13] GET /api/metrics/summary - Total: 7.08ms, DB Conn: 1.21ms, DB Query: 1.02ms
[2026-06-09 18:33:13] GET /api/metrics/table - Total: 8.33ms, DB Conn: 1.24ms, DB Query: 2.59ms
[2026-06-09 18:33:13] GET /api/metrics/charts - Total: 6.29ms, DB Conn: 1.23ms, DB Query: 4.57ms
[2026-06-09 18:33:13] GET /api/filters - Total: 3.50ms, DB Conn: 0.86ms, DB Query: 0.71ms
[2026-06-09 18:33:13] GET /api/report-metadata - Total: 2.83ms, DB Conn: 0.76ms, DB Query: 0.77ms
[2026-06-09 18:33:13] GET /api/metrics/summary - Total: 3.28ms, DB Conn: 0.68ms, DB Query: 1.15ms
[2026-06-09 18:33:13] GET /api/filters - Total: 3.50ms, DB Conn: 0.79ms, DB Query: 1.23ms
[2026-06-09 18:33:13] GET /api/metrics/table - Total: 6.60ms, DB Conn: 0.73ms, DB Query: 2.12ms
[2026-06-09 18:33:13] GET /api/metrics/charts - Total: 7.64ms, DB Conn: 0.82ms, DB Query: 3.94ms
[2026-06-09 18:33:18] GET /api/metrics/charts - Total: 6.48ms, DB Conn: 0.83ms, DB Query: 4.36ms
[2026-06-09 18:33:18] GET /api/metrics/table - Total: 4.84ms, DB Conn: 0.95ms, DB Query: 1.54ms
[2026-06-09 18:33:18] GET /api/metrics/summary - Total: 3.25ms, DB Conn: 0.75ms, DB Query: 0.96ms
[2026-06-09 18:33:20] GET /api/metrics/summary - Total: 2.76ms, DB Conn: 1.12ms, DB Query: 0.94ms
[2026-06-09 18:33:20] GET /api/metrics/table - Total: 3.61ms, DB Conn: 1.08ms, DB Query: 1.21ms
[2026-06-09 18:33:20] GET /api/metrics/charts - Total: 6.49ms, DB Conn: 1.18ms, DB Query: 3.80ms
[2026-06-09 18:33:22] GET /api/metrics/summary - Total: 2.46ms, DB Conn: 1.11ms, DB Query: 0.91ms
[2026-06-09 18:33:22] GET /api/metrics/charts - Total: 6.25ms, DB Conn: 0.94ms, DB Query: 3.65ms
[2026-06-09 18:33:22] GET /api/metrics/table - Total: 5.40ms, DB Conn: 0.77ms, DB Query: 1.54ms
[2026-06-09 18:33:24] GET /api/metrics/summary - Total: 3.61ms, DB Conn: 1.11ms, DB Query: 1.15ms
[2026-06-09 18:33:24] GET /api/metrics/table - Total: 5.03ms, DB Conn: 0.92ms, DB Query: 1.54ms
[2026-06-09 18:33:24] GET /api/metrics/charts - Total: 7.11ms, DB Conn: 1.13ms, DB Query: 4.30ms
[2026-06-09 18:33:25] GET /api/metrics/summary - Total: 5.47ms, DB Conn: 0.74ms, DB Query: 0.76ms
[2026-06-09 18:33:25] GET /api/metrics/charts - Total: 6.70ms, DB Conn: 0.90ms, DB Query: 3.20ms
[2026-06-09 18:33:25] GET /api/metrics/table - Total: 5.14ms, DB Conn: 0.88ms, DB Query: 0.76ms
[2026-06-09 18:33:27] GET /api/metrics/summary - Total: 2.98ms, DB Conn: 0.79ms, DB Query: 0.93ms
[2026-06-09 18:33:27] GET /api/metrics/charts - Total: 5.62ms, DB Conn: 0.96ms, DB Query: 3.24ms
[2026-06-09 18:33:27] GET /api/metrics/table - Total: 6.03ms, DB Conn: 0.92ms, DB Query: 1.56ms
[2026-06-09 18:33:31] GET /api/metrics/summary - Total: 3.19ms, DB Conn: 0.79ms, DB Query: 0.87ms
[2026-06-09 18:33:31] GET /api/metrics/charts - Total: 6.32ms, DB Conn: 0.99ms, DB Query: 3.71ms
[2026-06-09 18:33:31] GET /api/metrics/table - Total: 4.17ms, DB Conn: 0.76ms, DB Query: 1.23ms
[2026-06-09 18:33:33] GET /api/metrics/summary - Total: 3.11ms, DB Conn: 0.92ms, DB Query: 0.91ms
[2026-06-09 18:33:33] GET /api/metrics/table - Total: 2.91ms, DB Conn: 0.89ms, DB Query: 1.15ms
[2026-06-09 18:33:33] GET /api/metrics/charts - Total: 6.23ms, DB Conn: 0.91ms, DB Query: 4.01ms
[2026-06-09 18:33:35] GET /api/metrics/summary - Total: 3.28ms, DB Conn: 0.70ms, DB Query: 0.97ms
[2026-06-09 18:33:35] GET /api/metrics/table - Total: 3.12ms, DB Conn: 1.00ms, DB Query: 0.78ms
[2026-06-09 18:33:35] GET /api/metrics/charts - Total: 5.95ms, DB Conn: 0.82ms, DB Query: 3.07ms
[2026-06-09 19:43:56] GET /api/report-metadata - Total: 9.18ms, DB Conn: 2.58ms, DB Query: 0.82ms
[2026-06-09 19:43:56] GET /api/metrics/summary - Total: 9.24ms, DB Conn: 1.00ms, DB Query: 1.28ms
[2026-06-09 19:43:56] GET /api/filters - Total: 9.13ms, DB Conn: 2.80ms, DB Query: 1.27ms
[2026-06-09 19:43:56] GET /api/metrics/charts - Total: 13.41ms, DB Conn: 2.56ms, DB Query: 5.14ms
[2026-06-09 19:43:56] GET /api/metrics/table - Total: 14.00ms, DB Conn: 2.66ms, DB Query: 2.59ms
[2026-06-09 19:44:07] GET /api/report-metadata - Total: 7.75ms, DB Conn: 2.29ms, DB Query: 2.12ms
[2026-06-09 19:44:07] GET /api/filters - Total: 8.90ms, DB Conn: 2.54ms, DB Query: 1.84ms
[2026-06-09 19:44:07] GET /api/metrics/summary - Total: 6.16ms, DB Conn: 1.12ms, DB Query: 1.19ms
[2026-06-09 19:44:07] GET /api/metrics/charts - Total: 11.31ms, DB Conn: 2.55ms, DB Query: 5.90ms
[2026-06-09 19:44:07] GET /api/metrics/table - Total: 13.99ms, DB Conn: 2.62ms, DB Query: 3.14ms
